ID=3 | Amount=7657.23 | Location=LA | Time=20:42
ID=61209 | Amount=6478.58 | Location=NY | Time=19:23
ID=61210 | Amount=7236.12 | Location=PAR | Time=18:12
ID=61211 | Amount=7702.11 | Location=LA | Time=19:51
ID=61213 | Amount=8133.32 | Location=LA | Time=14:26
ID=61216 | Amount=6659.54 | Location=PAR | Time=09:05
ID=61218 | Amount=5138.68 | Location=TX | Time=22:26
ID=61219 | Amount=7276.21 | Location=CHI | Time=13:51
ID=61221 | Amount=7337.52 | Location=TX | Time=08:48
ID=61224 | Amount=8574 | Location=TOK | Time=16:44
ID=61226 | Amount=8559.04 | Location=TX | Time=05:01
ID=61228 | Amount=7073.79 | Location=LA | Time=09:17
ID=61231 | Amount=5864.05 | Location=LON | Time=07:49
ID=61234 | Amount=9824.55 | Location=LA | Time=14:55
ID=61235 | Amount=9448.58 | Location=LA | Time=02:04
ID=61236 | Amount=6607.42 | Location=LA | Time=17:40
ID=61238 | Amount=7837.2 | Location=TX | Time=17:55
ID=61241 | Amount=8433.29 | Location=TX | Time=23:56
ID=61242 | Amount=9249.99 | Location=TOK | Time=19:26
ID=61243 | Amount=8997.91 | Location=TX | Time=14:23
ID=61245 | Amount=5163.97 | Location=TOK | Time=05:16
ID=61247 | Amount=7565.29 | Location=LON | Time=17:12
ID=61252 | Amount=8146.66 | Location=CHI | Time=11:11
ID=61253 | Amount=6473.56 | Location=MUM | Time=08:39
ID=61254 | Amount=7976.61 | Location=CHI | Time=00:41
ID=61257 | Amount=7487.07 | Location=TOK | Time=22:19
ID=61259 | Amount=9288.01 | Location=NY | Time=00:03
ID=61261 | Amount=8659.38 | Location=MUM | Time=22:13
ID=61264 | Amount=9774.54 | Location=TOK | Time=22:27
ID=61268 | Amount=8433.02 | Location=NY | Time=17:34
ID=61269 | Amount=6210.08 | Location=PAR | Time=14:28
ID=61272 | Amount=8447.18 | Location=PAR | Time=13:01
ID=61273 | Amount=7744.96 | Location=CHI | Time=08:56
ID=61274 | Amount=5228.96 | Location=TX | Time=01:15
ID=61275 | Amount=6503.85 | Location=MUM | Time=01:31
ID=61277 | Amount=9653.8 | Location=LON | Time=12:05
ID=61278 | Amount=5166.59 | Location=CHI | Time=10:43
ID=61280 | Amount=7321.2 | Location=LON | Time=16:20
ID=61282 | Amount=8656.44 | Location=LON | Time=11:40
ID=61287 | Amount=5678.97 | Location=LON | Time=05:40
ID=61288 | Amount=5328.14 | Location=PAR | Time=14:17
ID=61296 | Amount=6954.7 | Location=LA | Time=00:37
ID=61297 | Amount=8095.34 | Location=LA | Time=16:05
ID=61298 | Amount=7447.92 | Location=TOK | Time=01:38
ID=61300 | Amount=9168.88 | Location=MUM | Time=11:19
ID=61301 | Amount=9873.24 | Location=MUM | Time=11:38
ID=61304 | Amount=7286.24 | Location=MUM | Time=23:42
ID=61308 | Amount=8084.77 | Location=PAR | Time=07:29
ID=61309 | Amount=7907.42 | Location=LON | Time=09:56
ID=61313 | Amount=5763.03 | Location=PAR | Time=15:32
ID=61316 | Amount=7431.45 | Location=MUM | Time=19:41
ID=61318 | Amount=7158.21 | Location=TOK | Time=07:51
ID=61319 | Amount=5251.21 | Location=TX | Time=13:56
ID=61322 | Amount=7704.96 | Location=LON | Time=05:21
ID=61323 | Amount=5810.5 | Location=LA | Time=17:04
ID=61325 | Amount=5685.94 | Location=NY | Time=20:21
ID=61330 | Amount=7134.95 | Location=TOK | Time=03:17
ID=61332 | Amount=9664.28 | Location=TX | Time=02:22
ID=61333 | Amount=9121.73 | Location=NY | Time=19:27
ID=61337 | Amount=6084.35 | Location=CHI | Time=13:38
ID=61340 | Amount=7718 | Location=TX | Time=11:17
ID=61342 | Amount=7336.17 | Location=LA | Time=10:50
ID=61345 | Amount=9072.11 | Location=LA | Time=06:58
ID=61348 | Amount=9931.86 | Location=TOK | Time=07:07
ID=61349 | Amount=5529.52 | Location=TOK | Time=01:38
ID=61350 | Amount=6857.7 | Location=PAR | Time=11:25
ID=61351 | Amount=6854.65 | Location=PAR | Time=06:05
ID=61352 | Amount=9725.07 | Location=TX | Time=08:37
ID=61354 | Amount=7870.05 | Location=LON | Time=12:21
ID=61358 | Amount=5676.27 | Location=PAR | Time=12:56
ID=61363 | Amount=7600.63 | Location=TX | Time=11:09
ID=61365 | Amount=5167.72 | Location=MUM | Time=18:41
ID=61366 | Amount=5987.89 | Location=NY | Time=12:18
ID=61368 | Amount=7847.77 | Location=NY | Time=02:49
ID=61369 | Amount=7451.61 | Location=MUM | Time=17:30
ID=61370 | Amount=8813.43 | Location=MUM | Time=01:12
ID=61371 | Amount=7400.8 | Location=TX | Time=17:28
ID=61372 | Amount=6421.31 | Location=LA | Time=20:36
ID=61373 | Amount=8409.75 | Location=TX | Time=03:56
ID=61374 | Amount=5663.38 | Location=LA | Time=12:10
ID=61377 | Amount=8211.75 | Location=TOK | Time=16:43
ID=61379 | Amount=7523.37 | Location=PAR | Time=10:40
ID=61380 | Amount=8690.03 | Location=CHI | Time=17:15
ID=61382 | Amount=7955.94 | Location=LON | Time=12:10
ID=61384 | Amount=9361.3 | Location=LON | Time=05:55
ID=61386 | Amount=8761.34 | Location=MUM | Time=07:57
ID=61388 | Amount=9632.77 | Location=LON | Time=23:18
ID=61391 | Amount=9536.39 | Location=LON | Time=03:02
ID=61392 | Amount=7550.45 | Location=PAR | Time=08:42
ID=61393 | Amount=6097.44 | Location=LA | Time=16:39
ID=61394 | Amount=5677.29 | Location=MUM | Time=00:51
ID=61397 | Amount=5608.01 | Location=MUM | Time=02:24
ID=61398 | Amount=7260.14 | Location=NY | Time=14:16
ID=61399 | Amount=5887.78 | Location=CHI | Time=18:57
ID=61400 | Amount=6008.04 | Location=MUM | Time=07:36
ID=61402 | Amount=7954.57 | Location=TX | Time=22:21
ID=61404 | Amount=6992.64 | Location=LON | Time=20:43
ID=61407 | Amount=9158.99 | Location=TX | Time=12:26
ID=61409 | Amount=6564.26 | Location=CHI | Time=15:41
ID=61411 | Amount=7817.44 | Location=MUM | Time=05:25
ID=61415 | Amount=7610.75 | Location=LA | Time=15:58
ID=61416 | Amount=5588.75 | Location=NY | Time=21:16
ID=61417 | Amount=7022.61 | Location=LA | Time=23:32
ID=61418 | Amount=5451.27 | Location=LON | Time=01:05
ID=61419 | Amount=8706.65 | Location=TOK | Time=05:13
ID=61420 | Amount=5620.8 | Location=TOK | Time=22:22
ID=61422 | Amount=8284.21 | Location=LON | Time=16:04
ID=61434 | Amount=8385.71 | Location=TX | Time=00:52
ID=61438 | Amount=9648.93 | Location=PAR | Time=02:45
ID=61439 | Amount=7719.07 | Location=TOK | Time=15:27
ID=61441 | Amount=6811.19 | Location=LA | Time=01:59
ID=61443 | Amount=6803.26 | Location=CHI | Time=14:23
ID=61444 | Amount=5979.8 | Location=LON | Time=03:47
ID=61445 | Amount=6987.06 | Location=TX | Time=16:07
ID=61446 | Amount=8771.34 | Location=CHI | Time=02:24
ID=61447 | Amount=9983.31 | Location=LA | Time=19:01
ID=61448 | Amount=8414.09 | Location=NY | Time=09:41
ID=61449 | Amount=9967.18 | Location=TOK | Time=20:45
ID=61452 | Amount=5814.35 | Location=LON | Time=08:12
ID=61459 | Amount=9849.61 | Location=CHI | Time=05:07
ID=61461 | Amount=5055.8 | Location=TX | Time=00:55
ID=61463 | Amount=8618.2 | Location=NY | Time=12:07
ID=61465 | Amount=7284.92 | Location=PAR | Time=05:07
ID=61470 | Amount=6074.66 | Location=TOK | Time=07:08
ID=61478 | Amount=9481.15 | Location=MUM | Time=10:12
ID=61480 | Amount=5659.82 | Location=NY | Time=07:05
ID=61481 | Amount=5833.21 | Location=CHI | Time=03:26
ID=61486 | Amount=6210.08 | Location=TX | Time=06:09
ID=61490 | Amount=8452.91 | Location=TX | Time=15:15
ID=61492 | Amount=7043.98 | Location=TOK | Time=10:35
ID=61494 | Amount=8499.39 | Location=LON | Time=01:47
ID=61497 | Amount=5787.85 | Location=TOK | Time=03:21
ID=61498 | Amount=8309.31 | Location=LA | Time=23:38
ID=61499 | Amount=7312.65 | Location=MUM | Time=17:16
ID=61502 | Amount=7814 | Location=CHI | Time=21:46
ID=61504 | Amount=9571.34 | Location=LON | Time=02:36
ID=61505 | Amount=6553.21 | Location=LON | Time=00:34
ID=61507 | Amount=9073.67 | Location=CHI | Time=04:55
ID=61508 | Amount=6348.93 | Location=MUM | Time=17:03
ID=61509 | Amount=5640.94 | Location=LON | Time=12:48
ID=61510 | Amount=9666.76 | Location=TOK | Time=01:59
ID=61512 | Amount=5616.89 | Location=TX | Time=14:29
ID=61513 | Amount=7428.74 | Location=LA | Time=15:34
ID=61522 | Amount=7640.24 | Location=CHI | Time=08:15
ID=61523 | Amount=6857.24 | Location=LON | Time=03:30
ID=61527 | Amount=8414.55 | Location=TOK | Time=21:48
ID=61529 | Amount=6413.69 | Location=CHI | Time=04:05
ID=61531 | Amount=8582.71 | Location=TX | Time=02:16
ID=61532 | Amount=5849.58 | Location=TX | Time=06:06
ID=61533 | Amount=5130.87 | Location=TOK | Time=02:09
ID=61535 | Amount=7068.24 | Location=MUM | Time=15:44
ID=61542 | Amount=9495.56 | Location=PAR | Time=05:18
ID=61543 | Amount=5823.37 | Location=TOK | Time=21:23
ID=61544 | Amount=8717.66 | Location=LA | Time=08:56
ID=61547 | Amount=9427.07 | Location=LA | Time=14:50
ID=61548 | Amount=6013.86 | Location=NY | Time=05:15
ID=61549 | Amount=9042.98 | Location=TX | Time=06:06
ID=61550 | Amount=6099.53 | Location=NY | Time=19:03
ID=61553 | Amount=8167.07 | Location=TX | Time=21:09
ID=61557 | Amount=5678.41 | Location=TX | Time=17:43
ID=61558 | Amount=8478.88 | Location=TX | Time=09:47
ID=61561 | Amount=8114.35 | Location=NY | Time=01:06
ID=61562 | Amount=9399.93 | Location=TOK | Time=06:04
ID=61568 | Amount=6094.87 | Location=LA | Time=11:09
ID=61569 | Amount=8993.34 | Location=CHI | Time=00:10
ID=61570 | Amount=6954.44 | Location=MUM | Time=19:13
ID=61571 | Amount=8899.23 | Location=PAR | Time=02:59
ID=61573 | Amount=9500.99 | Location=PAR | Time=02:26
ID=61575 | Amount=7858.3 | Location=PAR | Time=22:17
ID=61577 | Amount=8671.92 | Location=CHI | Time=04:09
ID=61578 | Amount=8792.28 | Location=LON | Time=15:30
ID=61579 | Amount=6144.45 | Location=TOK | Time=16:32
ID=61581 | Amount=8565.65 | Location=NY | Time=19:10
ID=61582 | Amount=7353.19 | Location=PAR | Time=14:05
ID=61583 | Amount=5003.57 | Location=LON | Time=08:36
ID=61584 | Amount=5832.24 | Location=PAR | Time=07:40
ID=61585 | Amount=7375.21 | Location=MUM | Time=17:05
ID=61586 | Amount=6536.43 | Location=CHI | Time=15:04
ID=61587 | Amount=9993.61 | Location=MUM | Time=06:51
ID=61589 | Amount=8362.05 | Location=LON | Time=23:57
ID=61593 | Amount=7501.96 | Location=MUM | Time=01:05
ID=61594 | Amount=8316.41 | Location=PAR | Time=03:08
ID=61595 | Amount=9663.84 | Location=TX | Time=17:34
ID=61596 | Amount=5078.57 | Location=NY | Time=18:44
ID=61597 | Amount=6085.76 | Location=PAR | Time=11:47
ID=61599 | Amount=8730.82 | Location=PAR | Time=01:30
ID=61601 | Amount=9495.3 | Location=LON | Time=09:40
ID=61603 | Amount=5592.74 | Location=PAR | Time=07:50
ID=61605 | Amount=7323.31 | Location=LA | Time=20:11
ID=61607 | Amount=6453.47 | Location=LON | Time=08:55
ID=61608 | Amount=5700.47 | Location=LA | Time=21:04
ID=61609 | Amount=6809.05 | Location=CHI | Time=22:56
ID=61610 | Amount=9684.78 | Location=NY | Time=03:53
ID=61612 | Amount=8030.49 | Location=CHI | Time=01:47
ID=61613 | Amount=9405.25 | Location=MUM | Time=23:39
ID=61617 | Amount=9060.49 | Location=NY | Time=19:09
ID=61619 | Amount=5897.34 | Location=CHI | Time=12:51
ID=61621 | Amount=7072.95 | Location=LA | Time=12:35
ID=61622 | Amount=5942.65 | Location=MUM | Time=10:27
ID=61623 | Amount=5345.15 | Location=LON | Time=10:57
ID=61624 | Amount=8465.58 | Location=CHI | Time=07:14
ID=61625 | Amount=5618.76 | Location=LON | Time=05:08
ID=61626 | Amount=6164.25 | Location=TOK | Time=09:19
ID=61627 | Amount=8628.87 | Location=LON | Time=13:39
ID=61629 | Amount=8047.44 | Location=PAR | Time=10:03
ID=61631 | Amount=9404.11 | Location=MUM | Time=04:17
ID=61632 | Amount=8825.48 | Location=MUM | Time=09:10
ID=61634 | Amount=8519.63 | Location=MUM | Time=18:19
ID=61636 | Amount=5307.18 | Location=MUM | Time=17:31
ID=61637 | Amount=5758.97 | Location=MUM | Time=04:44
ID=61639 | Amount=8660.29 | Location=LON | Time=11:53
ID=61643 | Amount=7210.32 | Location=LA | Time=21:27
ID=61645 | Amount=5805.99 | Location=NY | Time=15:03
ID=61647 | Amount=7893.34 | Location=TOK | Time=21:13
ID=61648 | Amount=8420.5 | Location=CHI | Time=00:45
ID=61651 | Amount=9630.48 | Location=TX | Time=13:31
ID=61653 | Amount=5846.78 | Location=LON | Time=18:49
ID=61654 | Amount=9248.2 | Location=LON | Time=02:52
ID=61655 | Amount=5058.79 | Location=TOK | Time=02:48
ID=61656 | Amount=8439.07 | Location=TOK | Time=02:24
ID=61658 | Amount=5054.55 | Location=PAR | Time=18:35
ID=61662 | Amount=6868 | Location=CHI | Time=05:49
ID=61663 | Amount=8236.41 | Location=MUM | Time=13:01
ID=61664 | Amount=7414.78 | Location=LA | Time=04:47
ID=61666 | Amount=6356.14 | Location=NY | Time=07:43
ID=61667 | Amount=6591.77 | Location=TOK | Time=17:50
ID=61669 | Amount=6971.08 | Location=LON | Time=05:46
ID=61670 | Amount=9190.07 | Location=LON | Time=07:54
ID=61672 | Amount=8946.1 | Location=CHI | Time=14:16
ID=61675 | Amount=5478.06 | Location=TX | Time=23:32
ID=61676 | Amount=6690.88 | Location=PAR | Time=12:37
ID=61677 | Amount=9087.45 | Location=PAR | Time=06:19
ID=61679 | Amount=8117.78 | Location=CHI | Time=02:04
ID=61680 | Amount=8377.45 | Location=CHI | Time=12:44
ID=61681 | Amount=8005.4 | Location=PAR | Time=17:10
ID=61683 | Amount=6260.13 | Location=TOK | Time=11:28
ID=61684 | Amount=9295.64 | Location=NY | Time=01:23
ID=61685 | Amount=9274.74 | Location=NY | Time=11:37
ID=61688 | Amount=5329.85 | Location=NY | Time=06:43
ID=61689 | Amount=8412.71 | Location=TX | Time=05:08
ID=61691 | Amount=5114.62 | Location=LON | Time=10:34
ID=61692 | Amount=8472.9 | Location=LON | Time=08:37
ID=61693 | Amount=9069.3 | Location=MUM | Time=04:41
ID=61697 | Amount=7804.92 | Location=LON | Time=08:56
ID=61698 | Amount=6208.91 | Location=CHI | Time=07:56
ID=61699 | Amount=8298.46 | Location=MUM | Time=22:35
ID=61700 | Amount=8590.36 | Location=TOK | Time=09:17
ID=61701 | Amount=8565.81 | Location=PAR | Time=10:51
ID=61702 | Amount=7585.35 | Location=NY | Time=03:04
ID=61703 | Amount=6511.87 | Location=MUM | Time=18:02
ID=61705 | Amount=7128.94 | Location=CHI | Time=01:51
ID=61707 | Amount=8022.37 | Location=NY | Time=05:02
ID=61710 | Amount=5811.05 | Location=TOK | Time=02:08
ID=61711 | Amount=8835.31 | Location=NY | Time=23:03
ID=61712 | Amount=7737.91 | Location=LON | Time=15:52
ID=61716 | Amount=8517.57 | Location=LON | Time=11:42
ID=61717 | Amount=6406.21 | Location=TX | Time=02:41
ID=61722 | Amount=8098.86 | Location=LON | Time=05:55
ID=61723 | Amount=5128.95 | Location=TX | Time=11:29
ID=61724 | Amount=7500.79 | Location=LON | Time=07:50
ID=61726 | Amount=7195.14 | Location=TOK | Time=05:51
ID=61728 | Amount=8248.38 | Location=LA | Time=11:05
ID=61729 | Amount=7412.24 | Location=TX | Time=14:56
ID=61733 | Amount=5867.91 | Location=TX | Time=16:23
ID=61737 | Amount=5891.17 | Location=MUM | Time=23:34
ID=61738 | Amount=5468.92 | Location=TOK | Time=00:00
ID=61739 | Amount=8301.07 | Location=CHI | Time=19:09
ID=61742 | Amount=9314.22 | Location=CHI | Time=09:25
ID=61743 | Amount=8194.63 | Location=LA | Time=11:58
ID=61750 | Amount=5977.98 | Location=CHI | Time=06:16
ID=61752 | Amount=7377.11 | Location=TX | Time=11:48
ID=61753 | Amount=8705.93 | Location=TX | Time=22:24
ID=61754 | Amount=6380.9 | Location=CHI | Time=23:29
ID=61760 | Amount=8504.95 | Location=MUM | Time=23:37
ID=61761 | Amount=6913.93 | Location=NY | Time=03:40
ID=61762 | Amount=8355.39 | Location=TX | Time=06:14
ID=61764 | Amount=8159.4 | Location=TX | Time=02:01
ID=61768 | Amount=7204.15 | Location=NY | Time=02:17
ID=61773 | Amount=5468.85 | Location=LA | Time=21:10
ID=61778 | Amount=6040.27 | Location=TX | Time=00:48
ID=61781 | Amount=8767.66 | Location=TX | Time=23:38
ID=61783 | Amount=8060.87 | Location=LON | Time=12:50
ID=61785 | Amount=8380.41 | Location=NY | Time=11:42
ID=61786 | Amount=8519.71 | Location=LON | Time=17:07
ID=61787 | Amount=7736.65 | Location=TOK | Time=19:17
ID=61788 | Amount=5426.47 | Location=CHI | Time=14:59
ID=61789 | Amount=6609.88 | Location=CHI | Time=03:16
ID=61791 | Amount=9245.33 | Location=LON | Time=05:53
ID=61792 | Amount=8866.87 | Location=LA | Time=05:14
ID=61795 | Amount=9457.03 | Location=NY | Time=23:09
ID=61798 | Amount=5707.57 | Location=TX | Time=14:27
ID=61804 | Amount=8515.16 | Location=MUM | Time=22:06
ID=61805 | Amount=6481.28 | Location=TOK | Time=11:00
ID=61807 | Amount=8460.22 | Location=MUM | Time=23:33
ID=61812 | Amount=8013.33 | Location=PAR | Time=08:00
ID=61813 | Amount=9160.47 | Location=CHI | Time=12:53
ID=61817 | Amount=9286.24 | Location=LON | Time=03:21
ID=61818 | Amount=7193.71 | Location=NY | Time=16:25
ID=61819 | Amount=6142.96 | Location=CHI | Time=08:54
ID=61826 | Amount=6380.57 | Location=CHI | Time=20:41
ID=61829 | Amount=8113.58 | Location=TX | Time=15:21
ID=61830 | Amount=7030.15 | Location=LA | Time=15:25
ID=61831 | Amount=6110.23 | Location=TX | Time=12:43
ID=61832 | Amount=6187.62 | Location=TX | Time=13:01
ID=61833 | Amount=8889.8 | Location=LON | Time=08:47
ID=61834 | Amount=5644.78 | Location=CHI | Time=22:17
ID=61836 | Amount=7044.52 | Location=CHI | Time=03:47
ID=61840 | Amount=6881.58 | Location=MUM | Time=00:48
ID=61842 | Amount=9650.43 | Location=LON | Time=21:47
ID=61844 | Amount=9866.39 | Location=MUM | Time=00:32
ID=61845 | Amount=5324.25 | Location=NY | Time=05:55
ID=61846 | Amount=8263.41 | Location=CHI | Time=02:48
ID=61847 | Amount=8159.76 | Location=TX | Time=01:06
ID=61849 | Amount=8270.82 | Location=TX | Time=21:33
ID=61850 | Amount=5877.37 | Location=TX | Time=14:55
ID=61852 | Amount=5122.75 | Location=PAR | Time=08:30
ID=61854 | Amount=7891.18 | Location=CHI | Time=12:09
ID=61855 | Amount=7837.82 | Location=MUM | Time=03:16
ID=61859 | Amount=7182.78 | Location=LA | Time=14:43
ID=61861 | Amount=7706.87 | Location=PAR | Time=00:31
ID=61864 | Amount=9407.4 | Location=NY | Time=21:28
ID=61868 | Amount=8105.33 | Location=LON | Time=00:57
ID=61870 | Amount=8067.74 | Location=LA | Time=00:05
ID=61873 | Amount=5563.24 | Location=TX | Time=23:56
ID=61874 | Amount=5524.65 | Location=CHI | Time=22:38
ID=61876 | Amount=6309.47 | Location=MUM | Time=04:52
ID=61880 | Amount=7280.42 | Location=CHI | Time=21:07
ID=61881 | Amount=8292.58 | Location=PAR | Time=05:27
ID=61884 | Amount=7165.23 | Location=LA | Time=13:18
ID=61888 | Amount=7993.02 | Location=PAR | Time=16:48
ID=61889 | Amount=7206.75 | Location=TOK | Time=15:46
ID=61892 | Amount=7112.6 | Location=TX | Time=08:04
ID=61894 | Amount=9026.67 | Location=LON | Time=08:41
ID=61896 | Amount=6382.47 | Location=TX | Time=16:28
ID=61897 | Amount=7177.54 | Location=NY | Time=19:51
ID=61898 | Amount=7035.99 | Location=NY | Time=02:36
ID=61899 | Amount=7613.38 | Location=TOK | Time=03:12
ID=61900 | Amount=6853.71 | Location=NY | Time=04:22
ID=61901 | Amount=6189.35 | Location=LON | Time=21:24
ID=61903 | Amount=9793.37 | Location=TX | Time=06:20
ID=61905 | Amount=5720.84 | Location=MUM | Time=08:27
ID=61906 | Amount=8644.6 | Location=TX | Time=08:32
ID=61909 | Amount=9803.6 | Location=LON | Time=04:39
ID=61910 | Amount=8706.66 | Location=PAR | Time=10:55
ID=61913 | Amount=7352.71 | Location=NY | Time=07:30
ID=61914 | Amount=7722.23 | Location=MUM | Time=08:17
ID=61915 | Amount=8101.73 | Location=TOK | Time=08:20
ID=61917 | Amount=6536.39 | Location=LA | Time=02:01
ID=61919 | Amount=6017.55 | Location=LON | Time=13:14
ID=61920 | Amount=8265.11 | Location=LON | Time=06:40
ID=61921 | Amount=6916.05 | Location=MUM | Time=12:50
ID=61925 | Amount=7083.55 | Location=CHI | Time=08:42
ID=61927 | Amount=6574.64 | Location=LON | Time=17:21
ID=61928 | Amount=5909.44 | Location=LA | Time=18:14
ID=61930 | Amount=9276.4 | Location=TOK | Time=14:39
ID=61932 | Amount=9109.73 | Location=PAR | Time=13:02
ID=61934 | Amount=8923.33 | Location=MUM | Time=03:05
ID=61938 | Amount=5976.25 | Location=PAR | Time=13:36
ID=61944 | Amount=5897.71 | Location=LA | Time=06:21
ID=61946 | Amount=5197.86 | Location=NY | Time=19:39
ID=61949 | Amount=6292.93 | Location=NY | Time=15:23
ID=61951 | Amount=9699.29 | Location=TX | Time=05:06
ID=61953 | Amount=6485.69 | Location=CHI | Time=11:43
ID=61956 | Amount=7134.87 | Location=TOK | Time=04:08
ID=61958 | Amount=5896.41 | Location=LA | Time=02:08
ID=61961 | Amount=7688.74 | Location=LON | Time=04:10
ID=61962 | Amount=6861.97 | Location=MUM | Time=17:21
ID=61963 | Amount=9269.06 | Location=TX | Time=05:02
ID=61968 | Amount=8211.21 | Location=TOK | Time=04:19
ID=61969 | Amount=7142.24 | Location=LA | Time=12:24
ID=61972 | Amount=5591.55 | Location=CHI | Time=00:32
ID=61973 | Amount=7655.2 | Location=TOK | Time=02:50
ID=61980 | Amount=7720.82 | Location=LA | Time=07:03
ID=61981 | Amount=7808.65 | Location=LA | Time=12:13
ID=61982 | Amount=5480.7 | Location=LON | Time=10:12
ID=61983 | Amount=8935.63 | Location=MUM | Time=16:17
ID=61985 | Amount=7057.93 | Location=TX | Time=21:00
ID=61986 | Amount=8476.68 | Location=LON | Time=22:15
ID=61991 | Amount=7978.69 | Location=TX | Time=09:52
ID=61993 | Amount=8782.05 | Location=NY | Time=22:30
ID=61995 | Amount=9129.74 | Location=NY | Time=16:51
ID=61997 | Amount=7055.47 | Location=LA | Time=05:10
ID=61998 | Amount=6591.5 | Location=MUM | Time=13:48
ID=61999 | Amount=9228.29 | Location=TOK | Time=07:03
ID=62000 | Amount=5682.41 | Location=TX | Time=12:47
ID=62003 | Amount=6414.9 | Location=MUM | Time=02:14
ID=62004 | Amount=7001.91 | Location=LA | Time=08:19
ID=62005 | Amount=9858.52 | Location=LA | Time=22:59
ID=62006 | Amount=8234.03 | Location=TOK | Time=12:28
ID=62007 | Amount=9471.82 | Location=NY | Time=16:21
ID=62008 | Amount=8301.5 | Location=PAR | Time=02:12
ID=62009 | Amount=6838.32 | Location=NY | Time=22:40
ID=62011 | Amount=9289.06 | Location=NY | Time=13:27
ID=62012 | Amount=8134.38 | Location=LA | Time=01:23
ID=62015 | Amount=7269.96 | Location=MUM | Time=07:43
ID=62018 | Amount=7007.42 | Location=TOK | Time=15:35
ID=62019 | Amount=9034.25 | Location=LA | Time=03:21
ID=62020 | Amount=6332.92 | Location=CHI | Time=10:22
ID=62021 | Amount=6138.86 | Location=PAR | Time=09:39
ID=62023 | Amount=7919.05 | Location=NY | Time=13:35
ID=62025 | Amount=5502.36 | Location=CHI | Time=16:23
ID=62027 | Amount=5781.59 | Location=MUM | Time=21:13
ID=62030 | Amount=7581.87 | Location=MUM | Time=23:15
ID=62031 | Amount=7193.04 | Location=NY | Time=19:12
ID=62033 | Amount=5068.44 | Location=PAR | Time=07:54
ID=62035 | Amount=7857.34 | Location=MUM | Time=10:41
ID=62037 | Amount=6286.78 | Location=TX | Time=02:24
ID=62040 | Amount=7971.68 | Location=TOK | Time=07:55
ID=62041 | Amount=8842.88 | Location=MUM | Time=12:12
ID=62042 | Amount=7859.93 | Location=LON | Time=16:23
ID=62043 | Amount=8057.27 | Location=NY | Time=07:57
ID=62044 | Amount=7253.21 | Location=LON | Time=18:43
ID=62045 | Amount=6202.38 | Location=CHI | Time=09:05
ID=62047 | Amount=5171.76 | Location=LON | Time=08:31
ID=62048 | Amount=9110.3 | Location=LON | Time=08:41
ID=62051 | Amount=8467.39 | Location=PAR | Time=13:39
ID=62053 | Amount=6425.86 | Location=CHI | Time=11:51
ID=62054 | Amount=7257.85 | Location=TX | Time=07:28
ID=62055 | Amount=6384.54 | Location=NY | Time=05:43
ID=62059 | Amount=7569.2 | Location=MUM | Time=21:55
ID=62060 | Amount=9144.37 | Location=MUM | Time=00:14
ID=62062 | Amount=5895.52 | Location=TOK | Time=17:01
ID=62063 | Amount=6318.99 | Location=TOK | Time=22:00
ID=62064 | Amount=7193.6 | Location=NY | Time=02:35
ID=62068 | Amount=7754.25 | Location=LON | Time=07:08
ID=62069 | Amount=6942.62 | Location=LON | Time=21:11
ID=62070 | Amount=6558.76 | Location=MUM | Time=12:19
ID=62071 | Amount=8042.04 | Location=LA | Time=21:21
ID=62072 | Amount=7772.95 | Location=CHI | Time=20:04
ID=62073 | Amount=9079.39 | Location=TOK | Time=18:47
ID=62075 | Amount=7115.66 | Location=LON | Time=18:49
ID=62077 | Amount=5385.6 | Location=LON | Time=11:26
ID=62079 | Amount=8351.63 | Location=LON | Time=09:12
ID=62081 | Amount=7715.18 | Location=NY | Time=16:06
ID=62083 | Amount=6846.27 | Location=TX | Time=19:41
ID=62084 | Amount=5029.37 | Location=LA | Time=20:03
ID=62085 | Amount=7782.12 | Location=MUM | Time=23:20
ID=62087 | Amount=6472.36 | Location=TX | Time=11:30
ID=62089 | Amount=5404.98 | Location=MUM | Time=10:37
ID=62091 | Amount=6613.67 | Location=LA | Time=21:02
ID=62093 | Amount=6327.17 | Location=MUM | Time=06:18
ID=62094 | Amount=5351.11 | Location=LA | Time=22:27
ID=62100 | Amount=8773.02 | Location=TOK | Time=00:23
ID=62101 | Amount=5953.68 | Location=TX | Time=17:49
ID=62104 | Amount=8295.15 | Location=NY | Time=12:51
ID=62109 | Amount=8390.29 | Location=CHI | Time=15:22
ID=62110 | Amount=6522.93 | Location=TX | Time=23:02
ID=62115 | Amount=8677.12 | Location=LA | Time=04:33
ID=62116 | Amount=5753.66 | Location=TOK | Time=14:48
ID=62118 | Amount=8840.4 | Location=NY | Time=03:19
ID=62122 | Amount=7046.55 | Location=TX | Time=04:16
ID=62123 | Amount=5510.78 | Location=NY | Time=08:13
ID=62125 | Amount=6765.6 | Location=CHI | Time=02:37
ID=62126 | Amount=7067.1 | Location=TOK | Time=08:38
ID=62127 | Amount=9231.6 | Location=LA | Time=22:30
ID=62128 | Amount=8880.78 | Location=MUM | Time=00:08
ID=62129 | Amount=9437.09 | Location=TX | Time=20:30
ID=62131 | Amount=8016.6 | Location=CHI | Time=23:19
ID=62132 | Amount=5883.75 | Location=PAR | Time=07:38
